V4_1,Data Marking,calendar-years,Time,administrative-geography,Geography,week-number,Week,sex,Sex,age-groups,AgeGroups,recorded-deaths,Deaths
,x,2021,2021,K04000001,England and Wales,week-23,Week 23,male,Male,45-49,45-49,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
,x,2021,2021,K04000001,England and Wales,week-23,Week 23,male,Male,40-44,40-44,total-registered-deaths,Total registered deaths
,x,2021,2021,K04000001,England and Wales,week-23,Week 23,male,Male,40-44,40-44,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
,x,2021,2021,K04000001,England and Wales,week-23,Week 23,male,Male,40-44,40-44,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
,x,2021,2021,K04000001,England and Wales,week-23,Week 23,male,Male,30-34,30-34,total-registered-deaths,Total registered deaths
,x,2021,2021,K04000001,England and Wales,week-23,Week 23,male,Male,30-34,30-34,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
,x,2021,2021,K04000001,England and Wales,week-23,Week 23,male,Male,30-34,30-34,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
,x,2021,2021,K04000001,England and Wales,week-23,Week 23,male,Male,65-69,65-69,total-registered-deaths,Total registered deaths
,x,2021,2021,K04000001,England and Wales,week-23,Week 23,male,Male,65-69,65-69,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
,x,2021,2021,K04000001,England and Wales,week-23,Week 23,male,Male,65-69,65-69,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
,x,2021,2021,K04000001,England and Wales,week-23,Week 23,male,Male,70-74,70-74,total-registered-deaths,Total registered deaths
,x,2021,2021,K04000001,England and Wales,week-23,Week 23,male,Male,70-74,70-74,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
,x,2021,2021,K04000001,England and Wales,week-23,Week 23,male,Male,70-74,70-74,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
,x,2021,2021,K04000001,England and Wales,week-23,Week 23,male,Male,75-79,75-79,total-registered-deaths,Total registered deaths
,x,2021,2021,K04000001,England and Wales,week-23,Week 23,male,Male,75-79,75-79,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
,x,2021,2021,K04000001,England and Wales,week-23,Week 23,male,Male,75-79,75-79,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
,x,2021,2021,K04000001,England and Wales,week-23,Week 23,male,Male,5-9,05-09,total-registered-deaths,Total registered deaths
,x,2021,2021,K04000001,England and Wales,week-23,Week 23,male,Male,5-9,05-09,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
,x,2021,2021,K04000001,England and Wales,week-23,Week 23,male,Male,5-9,05-09,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
,x,2021,2021,K04000001,England and Wales,week-23,Week 23,male,Male,25-29,25-29,total-registered-deaths,Total registered deaths
,x,2021,2021,K04000001,England and Wales,week-23,Week 23,male,Male,25-29,25-29,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
,x,2021,2021,K04000001,England and Wales,week-23,Week 23,male,Male,25-29,25-29,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
,x,2021,2021,K04000001,England and Wales,week-23,Week 23,male,Male,50-54,50-54,total-registered-deaths,Total registered deaths
,x,2021,2021,K04000001,England and Wales,week-23,Week 23,male,Male,50-54,50-54,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
,x,2021,2021,K04000001,England and Wales,week-23,Week 23,male,Male,50-54,50-54,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
,x,2021,2021,K04000001,England and Wales,week-23,Week 23,male,Male,55-59,55-59,total-registered-deaths,Total registered deaths
,x,2021,2021,K04000001,England and Wales,week-23,Week 23,male,Male,55-59,55-59,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
,x,2021,2021,K04000001,England and Wales,week-23,Week 23,male,Male,55-59,55-59,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
,x,2021,2021,K04000001,England and Wales,week-23,Week 23,male,Male,80-84,80-84,total-registered-deaths,Total registered deaths
,x,2021,2021,K04000001,England and Wales,week-23,Week 23,male,Male,80-84,80-84,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
,x,2021,2021,K04000001,England and Wales,week-23,Week 23,male,Male,80-84,80-84,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
,x,2021,2021,K04000001,England and Wales,week-23,Week 23,male,Male,60-64,60-64,total-registered-deaths,Total registered deaths
,x,2021,2021,K04000001,England and Wales,week-23,Week 23,male,Male,60-64,60-64,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
,x,2021,2021,K04000001,England and Wales,week-23,Week 23,male,Male,60-64,60-64,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
,x,2021,2021,K04000001,England and Wales,week-23,Week 23,male,Male,10-14,10-14,total-registered-deaths,Total registered deaths
,x,2021,2021,K04000001,England and Wales,week-23,Week 23,male,Male,10-14,10-14,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
,x,2021,2021,K04000001,England and Wales,week-23,Week 23,male,Male,10-14,10-14,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
,x,2021,2021,K04000001,England and Wales,week-23,Week 23,male,Male,35-39,35-39,total-registered-deaths,Total registered deaths
,x,2021,2021,K04000001,England and Wales,week-23,Week 23,male,Male,35-39,35-39,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
,x,2021,2021,K04000001,England and Wales,week-23,Week 23,male,Male,35-39,35-39,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
,x,2021,2021,K04000001,England and Wales,week-23,Week 23,female,Female,90+,90+,total-registered-deaths,Total registered deaths
,x,2021,2021,K04000001,England and Wales,week-23,Week 23,female,Female,90+,90+,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
,x,2021,2021,K04000001,England and Wales,week-23,Week 23,female,Female,90+,90+,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
,x,2021,2021,K04000001,England and Wales,week-23,Week 23,female,Female,20-24,20-24,total-registered-deaths,Total registered deaths
,x,2021,2021,K04000001,England and Wales,week-23,Week 23,female,Female,20-24,20-24,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
,x,2021,2021,K04000001,England and Wales,week-23,Week 23,female,Female,20-24,20-24,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
,x,2021,2021,K04000001,England and Wales,week-23,Week 23,female,Female,15-19,15-19,total-registered-deaths,Total registered deaths
,x,2021,2021,K04000001,England and Wales,week-23,Week 23,female,Female,15-19,15-19,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
,x,2021,2021,K04000001,England and Wales,week-23,Week 23,female,Female,15-19,15-19,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
,x,2021,2021,K04000001,England and Wales,week-23,Week 23,female,Female,85-89,85-89,total-registered-deaths,Total registered deaths
,x,2021,2021,K04000001,England and Wales,week-23,Week 23,female,Female,85-89,85-89,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
,x,2021,2021,K04000001,England and Wales,week-23,Week 23,female,Female,85-89,85-89,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
,x,2021,2021,K04000001,England and Wales,week-23,Week 23,female,Female,1-4,01-04,total-registered-deaths,Total registered deaths
,x,2021,2021,K04000001,England and Wales,week-23,Week 23,female,Female,1-4,01-04,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
,x,2021,2021,K04000001,England and Wales,week-23,Week 23,female,Female,1-4,01-04,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
,x,2021,2021,K04000001,England and Wales,week-23,Week 23,female,Female,0-1,00-01,total-registered-deaths,Total registered deaths
,x,2021,2021,K04000001,England and Wales,week-23,Week 23,female,Female,0-1,00-01,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
,x,2021,2021,K04000001,England and Wales,week-23,Week 23,female,Female,0-1,00-01,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
,x,2021,2021,K04000001,England and Wales,week-23,Week 23,female,Female,all-ages,All ages,total-registered-deaths,Total registered deaths
,x,2021,2021,K04000001,England and Wales,week-23,Week 23,female,Female,all-ages,All ages,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
,x,2021,2021,K04000001,England and Wales,week-23,Week 23,female,Female,all-ages,All ages,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
,x,2021,2021,K04000001,England and Wales,week-23,Week 23,female,Female,45-49,45-49,total-registered-deaths,Total registered deaths
,x,2021,2021,K04000001,England and Wales,week-23,Week 23,female,Female,45-49,45-49,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
,x,2021,2021,K04000001,England and Wales,week-23,Week 23,female,Female,45-49,45-49,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
,x,2021,2021,K04000001,England and Wales,week-23,Week 23,female,Female,40-44,40-44,total-registered-deaths,Total registered deaths
,x,2021,2021,K04000001,England and Wales,week-23,Week 23,female,Female,40-44,40-44,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
,x,2021,2021,K04000001,England and Wales,week-23,Week 23,female,Female,40-44,40-44,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
,x,2021,2021,K04000001,England and Wales,week-23,Week 23,female,Female,30-34,30-34,total-registered-deaths,Total registered deaths
,x,2021,2021,K04000001,England and Wales,week-23,Week 23,female,Female,30-34,30-34,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
,x,2021,2021,K04000001,England and Wales,week-23,Week 23,female,Female,30-34,30-34,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
,x,2021,2021,K04000001,England and Wales,week-23,Week 23,female,Female,65-69,65-69,total-registered-deaths,Total registered deaths
,x,2021,2021,K04000001,England and Wales,week-23,Week 23,female,Female,65-69,65-69,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
,x,2021,2021,K04000001,England and Wales,week-23,Week 23,female,Female,65-69,65-69,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
,x,2021,2021,K04000001,England and Wales,week-23,Week 23,female,Female,70-74,70-74,total-registered-deaths,Total registered deaths
,x,2021,2021,K04000001,England and Wales,week-23,Week 23,female,Female,70-74,70-74,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
,x,2021,2021,K04000001,England and Wales,week-23,Week 23,female,Female,70-74,70-74,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
,x,2021,2021,K04000001,England and Wales,week-23,Week 23,female,Female,75-79,75-79,total-registered-deaths,Total registered deaths
,x,2021,2021,K04000001,England and Wales,week-23,Week 23,female,Female,75-79,75-79,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
,x,2021,2021,K04000001,England and Wales,week-23,Week 23,female,Female,75-79,75-79,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
,x,2021,2021,K04000001,England and Wales,week-23,Week 23,female,Female,5-9,05-09,total-registered-deaths,Total registered deaths
,x,2021,2021,K04000001,England and Wales,week-23,Week 23,female,Female,5-9,05-09,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
,x,2021,2021,K04000001,England and Wales,week-23,Week 23,female,Female,5-9,05-09,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
,x,2021,2021,K04000001,England and Wales,week-23,Week 23,female,Female,25-29,25-29,total-registered-deaths,Total registered deaths
,x,2021,2021,K04000001,England and Wales,week-23,Week 23,female,Female,25-29,25-29,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
,x,2021,2021,K04000001,England and Wales,week-23,Week 23,female,Female,25-29,25-29,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
,x,2021,2021,K04000001,England and Wales,week-23,Week 23,female,Female,50-54,50-54,total-registered-deaths,Total registered deaths
,x,2021,2021,K04000001,England and Wales,week-23,Week 23,female,Female,50-54,50-54,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
,x,2021,2021,K04000001,England and Wales,week-23,Week 23,female,Female,50-54,50-54,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
,x,2021,2021,K04000001,England and Wales,week-23,Week 23,female,Female,55-59,55-59,total-registered-deaths,Total registered deaths
,x,2021,2021,K04000001,England and Wales,week-23,Week 23,female,Female,55-59,55-59,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
,x,2021,2021,K04000001,England and Wales,week-23,Week 23,female,Female,55-59,55-59,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
,x,2021,2021,K04000001,England and Wales,week-23,Week 23,female,Female,80-84,80-84,total-registered-deaths,Total registered deaths
,x,2021,2021,K04000001,England and Wales,week-23,Week 23,female,Female,80-84,80-84,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
,x,2021,2021,K04000001,England and Wales,week-23,Week 23,female,Female,80-84,80-84,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
,x,2021,2021,K04000001,England and Wales,week-23,Week 23,female,Female,60-64,60-64,total-registered-deaths,Total registered deaths
,x,2021,2021,K04000001,England and Wales,week-23,Week 23,female,Female,60-64,60-64,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
,x,2021,2021,K04000001,England and Wales,week-23,Week 23,female,Female,60-64,60-64,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
,x,2021,2021,K04000001,England and Wales,week-23,Week 23,female,Female,10-14,10-14,total-registered-deaths,Total registered deaths
,x,2021,2021,K04000001,England and Wales,week-23,Week 23,female,Female,10-14,10-14,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
,x,2021,2021,K04000001,England and Wales,week-23,Week 23,female,Female,10-14,10-14,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
,x,2021,2021,K04000001,England and Wales,week-23,Week 23,female,Female,35-39,35-39,total-registered-deaths,Total registered deaths
,x,2021,2021,K04000001,England and Wales,week-23,Week 23,female,Female,35-39,35-39,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
,x,2021,2021,K04000001,England and Wales,week-23,Week 23,female,Female,35-39,35-39,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
,x,2021,2021,K04000001,England and Wales,week-23,Week 23,all,All,90+,90+,total-registered-deaths,Total registered deaths
,x,2021,2021,K04000001,England and Wales,week-23,Week 23,all,All,90+,90+,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
,x,2021,2021,K04000001,England and Wales,week-23,Week 23,all,All,90+,90+,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
,x,2021,2021,K04000001,England and Wales,week-23,Week 23,all,All,20-24,20-24,total-registered-deaths,Total registered deaths
,x,2021,2021,K04000001,England and Wales,week-23,Week 23,all,All,20-24,20-24,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
,x,2021,2021,K04000001,England and Wales,week-23,Week 23,all,All,20-24,20-24,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
,x,2021,2021,K04000001,England and Wales,week-23,Week 23,all,All,15-19,15-19,total-registered-deaths,Total registered deaths
,x,2021,2021,K04000001,England and Wales,week-23,Week 23,all,All,15-19,15-19,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
,x,2021,2021,K04000001,England and Wales,week-23,Week 23,all,All,15-19,15-19,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
,x,2021,2021,K04000001,England and Wales,week-23,Week 23,all,All,85-89,85-89,total-registered-deaths,Total registered deaths
,x,2021,2021,K04000001,England and Wales,week-23,Week 23,all,All,85-89,85-89,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
,x,2021,2021,K04000001,England and Wales,week-23,Week 23,all,All,85-89,85-89,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
,x,2021,2021,K04000001,England and Wales,week-23,Week 23,all,All,1-4,01-04,total-registered-deaths,Total registered deaths
,x,2021,2021,K04000001,England and Wales,week-23,Week 23,all,All,1-4,01-04,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
,x,2021,2021,K04000001,England and Wales,week-23,Week 23,all,All,1-4,01-04,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
,x,2021,2021,K04000001,England and Wales,week-23,Week 23,all,All,0-1,00-01,total-registered-deaths,Total registered deaths
,x,2021,2021,K04000001,England and Wales,week-23,Week 23,all,All,0-1,00-01,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
,x,2021,2021,K04000001,England and Wales,week-23,Week 23,all,All,0-1,00-01,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
,x,2021,2021,K04000001,England and Wales,week-23,Week 23,all,All,all-ages,All ages,total-registered-deaths,Total registered deaths
,x,2021,2021,K04000001,England and Wales,week-23,Week 23,all,All,all-ages,All ages,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
,x,2021,2021,K04000001,England and Wales,week-23,Week 23,all,All,all-ages,All ages,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
,x,2021,2021,K04000001,England and Wales,week-23,Week 23,all,All,45-49,45-49,total-registered-deaths,Total registered deaths
,x,2021,2021,K04000001,England and Wales,week-23,Week 23,all,All,45-49,45-49,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
,x,2021,2021,K04000001,England and Wales,week-23,Week 23,all,All,45-49,45-49,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
,x,2021,2021,K04000001,England and Wales,week-23,Week 23,all,All,40-44,40-44,total-registered-deaths,Total registered deaths
,x,2021,2021,K04000001,England and Wales,week-23,Week 23,all,All,40-44,40-44,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
,x,2021,2021,K04000001,England and Wales,week-23,Week 23,all,All,40-44,40-44,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
,x,2021,2021,K04000001,England and Wales,week-23,Week 23,all,All,30-34,30-34,total-registered-deaths,Total registered deaths
,x,2021,2021,K04000001,England and Wales,week-23,Week 23,all,All,30-34,30-34,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
,x,2021,2021,K04000001,England and Wales,week-23,Week 23,all,All,30-34,30-34,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
,x,2021,2021,K04000001,England and Wales,week-23,Week 23,all,All,65-69,65-69,total-registered-deaths,Total registered deaths
,x,2021,2021,K04000001,England and Wales,week-23,Week 23,all,All,65-69,65-69,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
,x,2021,2021,K04000001,England and Wales,week-23,Week 23,all,All,65-69,65-69,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
,x,2021,2021,K04000001,England and Wales,week-23,Week 23,all,All,70-74,70-74,total-registered-deaths,Total registered deaths
,x,2021,2021,K04000001,England and Wales,week-23,Week 23,all,All,70-74,70-74,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
,x,2021,2021,K04000001,England and Wales,week-23,Week 23,all,All,70-74,70-74,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
,x,2021,2021,K04000001,England and Wales,week-23,Week 23,all,All,75-79,75-79,total-registered-deaths,Total registered deaths
,x,2021,2021,K04000001,England and Wales,week-23,Week 23,all,All,75-79,75-79,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
,x,2021,2021,K04000001,England and Wales,week-23,Week 23,all,All,75-79,75-79,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
,x,2021,2021,K04000001,England and Wales,week-23,Week 23,all,All,5-9,05-09,total-registered-deaths,Total registered deaths
,x,2021,2021,K04000001,England and Wales,week-23,Week 23,all,All,5-9,05-09,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
,x,2021,2021,K04000001,England and Wales,week-23,Week 23,all,All,5-9,05-09,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
,x,2021,2021,K04000001,England and Wales,week-23,Week 23,all,All,25-29,25-29,total-registered-deaths,Total registered deaths
,x,2021,2021,K04000001,England and Wales,week-23,Week 23,all,All,25-29,25-29,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
,x,2021,2021,K04000001,England and Wales,week-23,Week 23,all,All,25-29,25-29,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
,x,2021,2021,K04000001,England and Wales,week-23,Week 23,all,All,50-54,50-54,total-registered-deaths,Total registered deaths
,x,2021,2021,K04000001,England and Wales,week-23,Week 23,all,All,50-54,50-54,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
,x,2021,2021,K04000001,England and Wales,week-23,Week 23,all,All,50-54,50-54,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
,x,2021,2021,K04000001,England and Wales,week-23,Week 23,all,All,55-59,55-59,total-registered-deaths,Total registered deaths
,x,2021,2021,K04000001,England and Wales,week-23,Week 23,all,All,55-59,55-59,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
,x,2021,2021,K04000001,England and Wales,week-23,Week 23,all,All,55-59,55-59,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
,x,2021,2021,K04000001,England and Wales,week-23,Week 23,all,All,80-84,80-84,total-registered-deaths,Total registered deaths
,x,2021,2021,K04000001,England and Wales,week-23,Week 23,all,All,80-84,80-84,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
,x,2021,2021,K04000001,England and Wales,week-23,Week 23,all,All,80-84,80-84,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
,x,2021,2021,K04000001,England and Wales,week-23,Week 23,all,All,60-64,60-64,total-registered-deaths,Total registered deaths
,x,2021,2021,K04000001,England and Wales,week-23,Week 23,all,All,60-64,60-64,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
,x,2021,2021,K04000001,England and Wales,week-23,Week 23,all,All,60-64,60-64,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
,x,2021,2021,K04000001,England and Wales,week-23,Week 23,all,All,10-14,10-14,total-registered-deaths,Total registered deaths
,x,2021,2021,K04000001,England and Wales,week-23,Week 23,all,All,10-14,10-14,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
,x,2021,2021,K04000001,England and Wales,week-23,Week 23,all,All,10-14,10-14,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
,x,2021,2021,K04000001,England and Wales,week-23,Week 23,all,All,35-39,35-39,total-registered-deaths,Total registered deaths
,x,2021,2021,K04000001,England and Wales,week-23,Week 23,all,All,35-39,35-39,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
,x,2021,2021,K04000001,England and Wales,week-23,Week 23,all,All,35-39,35-39,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
,x,2021,2021,K04000001,England and Wales,week-37,Week 37,male,Male,90+,90+,total-registered-deaths,Total registered deaths
,x,2021,2021,K04000001,England and Wales,week-37,Week 37,male,Male,90+,90+,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
,x,2021,2021,K04000001,England and Wales,week-37,Week 37,male,Male,90+,90+,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
,x,2021,2021,K04000001,England and Wales,week-37,Week 37,male,Male,20-24,20-24,total-registered-deaths,Total registered deaths
,x,2021,2021,K04000001,England and Wales,week-37,Week 37,male,Male,20-24,20-24,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
,x,2021,2021,K04000001,England and Wales,week-37,Week 37,male,Male,20-24,20-24,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
,x,2021,2021,K04000001,England and Wales,week-37,Week 37,male,Male,15-19,15-19,total-registered-deaths,Total registered deaths
,x,2021,2021,K04000001,England and Wales,week-37,Week 37,male,Male,15-19,15-19,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
,x,2021,2021,K04000001,England and Wales,week-37,Week 37,male,Male,15-19,15-19,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
,x,2021,2021,K04000001,England and Wales,week-37,Week 37,male,Male,85-89,85-89,total-registered-deaths,Total registered deaths
,x,2021,2021,K04000001,England and Wales,week-37,Week 37,male,Male,85-89,85-89,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
,x,2021,2021,K04000001,England and Wales,week-37,Week 37,male,Male,85-89,85-89,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
,x,2021,2021,K04000001,England and Wales,week-37,Week 37,male,Male,1-4,01-04,total-registered-deaths,Total registered deaths
,x,2021,2021,K04000001,England and Wales,week-37,Week 37,male,Male,1-4,01-04,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
,x,2021,2021,K04000001,England and Wales,week-37,Week 37,male,Male,1-4,01-04,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
,x,2021,2021,K04000001,England and Wales,week-37,Week 37,male,Male,0-1,00-01,total-registered-deaths,Total registered deaths
,x,2021,2021,K04000001,England and Wales,week-37,Week 37,male,Male,0-1,00-01,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
,x,2021,2021,K04000001,England and Wales,week-37,Week 37,male,Male,0-1,00-01,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
,x,2021,2021,K04000001,England and Wales,week-37,Week 37,male,Male,all-ages,All ages,total-registered-deaths,Total registered deaths
,x,2021,2021,K04000001,England and Wales,week-37,Week 37,male,Male,all-ages,All ages,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
,x,2021,2021,K04000001,England and Wales,week-37,Week 37,male,Male,all-ages,All ages,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
,x,2021,2021,K04000001,England and Wales,week-37,Week 37,male,Male,45-49,45-49,total-registered-deaths,Total registered deaths
,x,2021,2021,K04000001,England and Wales,week-37,Week 37,male,Male,45-49,45-49,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
,x,2021,2021,K04000001,England and Wales,week-37,Week 37,male,Male,45-49,45-49,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
,x,2021,2021,K04000001,England and Wales,week-37,Week 37,male,Male,40-44,40-44,total-registered-deaths,Total registered deaths
,x,2021,2021,K04000001,England and Wales,week-37,Week 37,male,Male,40-44,40-44,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
,x,2021,2021,K04000001,England and Wales,week-37,Week 37,male,Male,40-44,40-44,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
,x,2021,2021,K04000001,England and Wales,week-37,Week 37,male,Male,30-34,30-34,total-registered-deaths,Total registered deaths
,x,2021,2021,K04000001,England and Wales,week-37,Week 37,male,Male,30-34,30-34,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
,x,2021,2021,K04000001,England and Wales,week-37,Week 37,male,Male,30-34,30-34,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
,x,2021,2021,K04000001,England and Wales,week-37,Week 37,male,Male,65-69,65-69,total-registered-deaths,Total registered deaths
,x,2021,2021,K04000001,England and Wales,week-37,Week 37,male,Male,65-69,65-69,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
,x,2021,2021,K04000001,England and Wales,week-37,Week 37,male,Male,65-69,65-69,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
,x,2021,2021,K04000001,England and Wales,week-37,Week 37,male,Male,70-74,70-74,total-registered-deaths,Total registered deaths
