v4_0,calendar-years,Time,local-health-board,Geography,week-number,Week,cause-of-death,CauseOfDeath,place-of-death,PlaceOfDeath,registration-or-occurrence,RegistrationOrOccurrence
46,2021,2021,W11000028,Aneurin Bevan University Health Board,week-2,Week 02,all-causes,All causes,home,Home,occurrences,Occurrences
2,2021,2021,W11000028,Aneurin Bevan University Health Board,week-2,Week 02,all-causes,All causes,hospice,Hospice,occurrences,Occurrences
107,2021,2021,W11000028,Aneurin Bevan University Health Board,week-2,Week 02,all-causes,All causes,hospital,Hospital,occurrences,Occurrences
0,2021,2021,W11000028,Aneurin Bevan University Health Board,week-2,Week 02,all-causes,All causes,other-communal-establishment,Other communal establishment,occurrences,Occurrences
17,2021,2021,W11000028,Aneurin Bevan University Health Board,week-2,Week 02,covid-19,COVID 19,care-home,Care home,occurrences,Occurrences
0,2021,2021,W11000028,Aneurin Bevan University Health Board,week-2,Week 02,covid-19,COVID 19,elsewhere,Elsewhere,occurrences,Occurrences
5,2021,2021,W11000028,Aneurin Bevan University Health Board,week-2,Week 02,covid-19,COVID 19,home,Home,occurrences,Occurrences
0,2021,2021,W11000028,Aneurin Bevan University Health Board,week-2,Week 02,covid-19,COVID 19,hospice,Hospice,occurrences,Occurrences
66,2021,2021,W11000028,Aneurin Bevan University Health Board,week-2,Week 02,covid-19,COVID 19,hospital,Hospital,occurrences,Occurrences
0,2021,2021,W11000028,Aneurin Bevan University Health Board,week-2,Week 02,covid-19,COVID 19,other-communal-establishment,Other communal establishment,occurrences,Occurrences
23,2021,2021,W11000029,Cardiff and Vale University Health Board,week-2,Week 02,all-causes,All causes,care-home,Care home,occurrences,Occurrences
2,2021,2021,W11000029,Cardiff and Vale University Health Board,week-2,Week 02,all-causes,All causes,elsewhere,Elsewhere,occurrences,Occurrences
26,2021,2021,W11000029,Cardiff and Vale University Health Board,week-2,Week 02,all-causes,All causes,home,Home,occurrences,Occurrences
1,2021,2021,W11000029,Cardiff and Vale University Health Board,week-2,Week 02,all-causes,All causes,hospice,Hospice,occurrences,Occurrences
74,2021,2021,W11000029,Cardiff and Vale University Health Board,week-2,Week 02,all-causes,All causes,hospital,Hospital,occurrences,Occurrences
0,2021,2021,W11000029,Cardiff and Vale University Health Board,week-2,Week 02,all-causes,All causes,other-communal-establishment,Other communal establishment,occurrences,Occurrences
11,2021,2021,W11000029,Cardiff and Vale University Health Board,week-2,Week 02,covid-19,COVID 19,care-home,Care home,occurrences,Occurrences
0,2021,2021,W11000029,Cardiff and Vale University Health Board,week-2,Week 02,covid-19,COVID 19,elsewhere,Elsewhere,occurrences,Occurrences
2,2021,2021,W11000029,Cardiff and Vale University Health Board,week-2,Week 02,covid-19,COVID 19,home,Home,occurrences,Occurrences
1,2021,2021,W11000029,Cardiff and Vale University Health Board,week-2,Week 02,covid-19,COVID 19,hospice,Hospice,occurrences,Occurrences
43,2021,2021,W11000029,Cardiff and Vale University Health Board,week-2,Week 02,covid-19,COVID 19,hospital,Hospital,occurrences,Occurrences
0,2021,2021,W11000029,Cardiff and Vale University Health Board,week-2,Week 02,covid-19,COVID 19,other-communal-establishment,Other communal establishment,occurrences,Occurrences
29,2021,2021,W11000030,Cwm Taf Morgannwg University Health Board,week-2,Week 02,all-causes,All causes,care-home,Care home,occurrences,Occurrences
2,2021,2021,W11000030,Cwm Taf Morgannwg University Health Board,week-2,Week 02,all-causes,All causes,elsewhere,Elsewhere,occurrences,Occurrences
34,2021,2021,W11000030,Cwm Taf Morgannwg University Health Board,week-2,Week 02,all-causes,All causes,home,Home,occurrences,Occurrences
0,2021,2021,W11000030,Cwm Taf Morgannwg University Health Board,week-2,Week 02,all-causes,All causes,hospice,Hospice,occurrences,Occurrences
106,2021,2021,W11000030,Cwm Taf Morgannwg University Health Board,week-2,Week 02,all-causes,All causes,hospital,Hospital,occurrences,Occurrences
0,2021,2021,W11000030,Cwm Taf Morgannwg University Health Board,week-2,Week 02,all-causes,All causes,other-communal-establishment,Other communal establishment,occurrences,Occurrences
25,2021,2021,W11000030,Cwm Taf Morgannwg University Health Board,week-2,Week 02,covid-19,COVID 19,care-home,Care home,occurrences,Occurrences
1,2021,2021,W11000030,Cwm Taf Morgannwg University Health Board,week-2,Week 02,covid-19,COVID 19,elsewhere,Elsewhere,occurrences,Occurrences
8,2021,2021,W11000030,Cwm Taf Morgannwg University Health Board,week-2,Week 02,covid-19,COVID 19,home,Home,occurrences,Occurrences
0,2021,2021,W11000030,Cwm Taf Morgannwg University Health Board,week-2,Week 02,covid-19,COVID 19,hospice,Hospice,occurrences,Occurrences
72,2021,2021,W11000030,Cwm Taf Morgannwg University Health Board,week-2,Week 02,covid-19,COVID 19,hospital,Hospital,occurrences,Occurrences
0,2021,2021,W11000030,Cwm Taf Morgannwg University Health Board,week-2,Week 02,covid-19,COVID 19,other-communal-establishment,Other communal establishment,occurrences,Occurrences
17,2021,2021,W11000031,Swansea Bay University Health Board,week-2,Week 02,all-causes,All causes,care-home,Care home,occurrences,Occurrences
4,2021,2021,W11000031,Swansea Bay University Health Board,week-2,Week 02,all-causes,All causes,elsewhere,Elsewhere,occurrences,Occurrences
29,2021,2021,W11000031,Swansea Bay University Health Board,week-2,Week 02,all-causes,All causes,home,Home,occurrences,Occurrences
0,2021,2021,W11000031,Swansea Bay University Health Board,week-2,Week 02,all-causes,All causes,hospice,Hospice,occurrences,Occurrences
66,2021,2021,W11000031,Swansea Bay University Health Board,week-2,Week 02,all-causes,All causes,hospital,Hospital,occurrences,Occurrences
4,2021,2021,W11000031,Swansea Bay University Health Board,week-2,Week 02,all-causes,All causes,other-communal-establishment,Other communal establishment,occurrences,Occurrences
12,2021,2021,W11000031,Swansea Bay University Health Board,week-2,Week 02,covid-19,COVID 19,care-home,Care home,occurrences,Occurrences
0,2021,2021,W11000031,Swansea Bay University Health Board,week-2,Week 02,covid-19,COVID 19,elsewhere,Elsewhere,occurrences,Occurrences
4,2021,2021,W11000031,Swansea Bay University Health Board,week-2,Week 02,covid-19,COVID 19,home,Home,occurrences,Occurrences
0,2021,2021,W11000031,Swansea Bay University Health Board,week-2,Week 02,covid-19,COVID 19,hospice,Hospice,occurrences,Occurrences
39,2021,2021,W11000031,Swansea Bay University Health Board,week-2,Week 02,covid-19,COVID 19,hospital,Hospital,occurrences,Occurrences
4,2021,2021,W11000031,Swansea Bay University Health Board,week-2,Week 02,covid-19,COVID 19,other-communal-establishment,Other communal establishment,occurrences,Occurrences
56,2021,2021,W11000023,Betsi Cadwaladr University Health Board,week-3,Week 03,all-causes,All causes,care-home,Care home,occurrences,Occurrences
4,2021,2021,W11000023,Betsi Cadwaladr University Health Board,week-3,Week 03,all-causes,All causes,elsewhere,Elsewhere,occurrences,Occurrences
57,2021,2021,W11000023,Betsi Cadwaladr University Health Board,week-3,Week 03,all-causes,All causes,home,Home,occurrences,Occurrences
4,2021,2021,W11000023,Betsi Cadwaladr University Health Board,week-3,Week 03,all-causes,All causes,hospice,Hospice,occurrences,Occurrences
104,2021,2021,W11000023,Betsi Cadwaladr University Health Board,week-3,Week 03,all-causes,All causes,hospital,Hospital,occurrences,Occurrences
2,2021,2021,W11000023,Betsi Cadwaladr University Health Board,week-3,Week 03,all-causes,All causes,other-communal-establishment,Other communal establishment,occurrences,Occurrences
32,2021,2021,W11000023,Betsi Cadwaladr University Health Board,week-3,Week 03,covid-19,COVID 19,care-home,Care home,occurrences,Occurrences
3,2021,2021,W11000023,Betsi Cadwaladr University Health Board,week-3,Week 03,covid-19,COVID 19,elsewhere,Elsewhere,occurrences,Occurrences
5,2021,2021,W11000023,Betsi Cadwaladr University Health Board,week-3,Week 03,covid-19,COVID 19,home,Home,occurrences,Occurrences
0,2021,2021,W11000023,Betsi Cadwaladr University Health Board,week-3,Week 03,covid-19,COVID 19,hospice,Hospice,occurrences,Occurrences
44,2021,2021,W11000023,Betsi Cadwaladr University Health Board,week-3,Week 03,covid-19,COVID 19,hospital,Hospital,occurrences,Occurrences
2,2021,2021,W11000023,Betsi Cadwaladr University Health Board,week-3,Week 03,covid-19,COVID 19,other-communal-establishment,Other communal establishment,occurrences,Occurrences
8,2021,2021,W11000024,Powys Teaching Health Board,week-3,Week 03,all-causes,All causes,care-home,Care home,occurrences,Occurrences
0,2021,2021,W11000024,Powys Teaching Health Board,week-3,Week 03,all-causes,All causes,elsewhere,Elsewhere,occurrences,Occurrences
9,2021,2021,W11000024,Powys Teaching Health Board,week-3,Week 03,all-causes,All causes,home,Home,occurrences,Occurrences
1,2021,2021,W11000024,Powys Teaching Health Board,week-3,Week 03,all-causes,All causes,hospice,Hospice,occurrences,Occurrences
21,2021,2021,W11000024,Powys Teaching Health Board,week-3,Week 03,all-causes,All causes,hospital,Hospital,occurrences,Occurrences
0,2021,2021,W11000024,Powys Teaching Health Board,week-3,Week 03,all-causes,All causes,other-communal-establishment,Other communal establishment,occurrences,Occurrences
5,2021,2021,W11000024,Powys Teaching Health Board,week-3,Week 03,covid-19,COVID 19,care-home,Care home,occurrences,Occurrences
0,2021,2021,W11000024,Powys Teaching Health Board,week-3,Week 03,covid-19,COVID 19,elsewhere,Elsewhere,occurrences,Occurrences
0,2021,2021,W11000024,Powys Teaching Health Board,week-3,Week 03,covid-19,COVID 19,home,Home,occurrences,Occurrences
0,2021,2021,W11000024,Powys Teaching Health Board,week-3,Week 03,covid-19,COVID 19,hospice,Hospice,occurrences,Occurrences
7,2021,2021,W11000024,Powys Teaching Health Board,week-3,Week 03,covid-19,COVID 19,hospital,Hospital,occurrences,Occurrences
0,2021,2021,W11000024,Powys Teaching Health Board,week-3,Week 03,covid-19,COVID 19,other-communal-establishment,Other communal establishment,occurrences,Occurrences
29,2021,2021,W11000025,Hywel Dda University Health Board,week-3,Week 03,all-causes,All causes,care-home,Care home,occurrences,Occurrences
5,2021,2021,W11000025,Hywel Dda University Health Board,week-3,Week 03,all-causes,All causes,elsewhere,Elsewhere,occurrences,Occurrences
34,2021,2021,W11000025,Hywel Dda University Health Board,week-3,Week 03,all-causes,All causes,home,Home,occurrences,Occurrences
1,2021,2021,W11000025,Hywel Dda University Health Board,week-3,Week 03,all-causes,All causes,hospice,Hospice,occurrences,Occurrences
42,2021,2021,W11000025,Hywel Dda University Health Board,week-3,Week 03,all-causes,All causes,hospital,Hospital,occurrences,Occurrences
0,2021,2021,W11000025,Hywel Dda University Health Board,week-3,Week 03,all-causes,All causes,other-communal-establishment,Other communal establishment,occurrences,Occurrences
15,2021,2021,W11000025,Hywel Dda University Health Board,week-3,Week 03,covid-19,COVID 19,care-home,Care home,occurrences,Occurrences
0,2021,2021,W11000025,Hywel Dda University Health Board,week-3,Week 03,covid-19,COVID 19,elsewhere,Elsewhere,occurrences,Occurrences
5,2021,2021,W11000025,Hywel Dda University Health Board,week-3,Week 03,covid-19,COVID 19,home,Home,occurrences,Occurrences
0,2021,2021,W11000025,Hywel Dda University Health Board,week-3,Week 03,covid-19,COVID 19,hospice,Hospice,occurrences,Occurrences
19,2021,2021,W11000025,Hywel Dda University Health Board,week-3,Week 03,covid-19,COVID 19,hospital,Hospital,occurrences,Occurrences
0,2021,2021,W11000025,Hywel Dda University Health Board,week-3,Week 03,covid-19,COVID 19,other-communal-establishment,Other communal establishment,occurrences,Occurrences
31,2021,2021,W11000028,Aneurin Bevan University Health Board,week-3,Week 03,all-causes,All causes,care-home,Care home,occurrences,Occurrences
1,2021,2021,W11000028,Aneurin Bevan University Health Board,week-3,Week 03,all-causes,All causes,elsewhere,Elsewhere,occurrences,Occurrences
46,2021,2021,W11000028,Aneurin Bevan University Health Board,week-3,Week 03,all-causes,All causes,home,Home,occurrences,Occurrences
3,2021,2021,W11000028,Aneurin Bevan University Health Board,week-3,Week 03,all-causes,All causes,hospice,Hospice,occurrences,Occurrences
88,2021,2021,W11000028,Aneurin Bevan University Health Board,week-3,Week 03,all-causes,All causes,hospital,Hospital,occurrences,Occurrences
0,2021,2021,W11000028,Aneurin Bevan University Health Board,week-3,Week 03,all-causes,All causes,other-communal-establishment,Other communal establishment,occurrences,Occurrences
18,2021,2021,W11000028,Aneurin Bevan University Health Board,week-3,Week 03,covid-19,COVID 19,care-home,Care home,occurrences,Occurrences
0,2021,2021,W11000028,Aneurin Bevan University Health Board,week-3,Week 03,covid-19,COVID 19,elsewhere,Elsewhere,occurrences,Occurrences
7,2021,2021,W11000028,Aneurin Bevan University Health Board,week-3,Week 03,covid-19,COVID 19,home,Home,occurrences,Occurrences
0,2021,2021,W11000028,Aneurin Bevan University Health Board,week-3,Week 03,covid-19,COVID 19,hospice,Hospice,occurrences,Occurrences
53,2021,2021,W11000028,Aneurin Bevan University Health Board,week-3,Week 03,covid-19,COVID 19,hospital,Hospital,occurrences,Occurrences
0,2021,2021,W11000028,Aneurin Bevan University Health Board,week-3,Week 03,covid-19,COVID 19,other-communal-establishment,Other communal establishment,occurrences,Occurrences
18,2021,2021,W11000029,Cardiff and Vale University Health Board,week-3,Week 03,all-causes,All causes,care-home,Care home,occurrences,Occurrences
1,2021,2021,W11000029,Cardiff and Vale University Health Board,week-3,Week 03,all-causes,All causes,elsewhere,Elsewhere,occurrences,Occurrences
22,2021,2021,W11000029,Cardiff and Vale University Health Board,week-3,Week 03,all-causes,All causes,home,Home,occurrences,Occurrences
3,2021,2021,W11000029,Cardiff and Vale University Health Board,week-3,Week 03,all-causes,All causes,hospice,Hospice,occurrences,Occurrences
70,2021,2021,W11000029,Cardiff and Vale University Health Board,week-3,Week 03,all-causes,All causes,hospital,Hospital,occurrences,Occurrences
0,2021,2021,W11000029,Cardiff and Vale University Health Board,week-3,Week 03,all-causes,All causes,other-communal-establishment,Other communal establishment,occurrences,Occurrences
9,2021,2021,W11000029,Cardiff and Vale University Health Board,week-3,Week 03,covid-19,COVID 19,care-home,Care home,occurrences,Occurrences
0,2021,2021,W11000029,Cardiff and Vale University Health Board,week-3,Week 03,covid-19,COVID 19,elsewhere,Elsewhere,occurrences,Occurrences
4,2021,2021,W11000029,Cardiff and Vale University Health Board,week-3,Week 03,covid-19,COVID 19,home,Home,occurrences,Occurrences
2,2021,2021,W11000029,Cardiff and Vale University Health Board,week-3,Week 03,covid-19,COVID 19,hospice,Hospice,occurrences,Occurrences
48,2021,2021,W11000029,Cardiff and Vale University Health Board,week-3,Week 03,covid-19,COVID 19,hospital,Hospital,occurrences,Occurrences
0,2021,2021,W11000029,Cardiff and Vale University Health Board,week-3,Week 03,covid-19,COVID 19,other-communal-establishment,Other communal establishment,occurrences,Occurrences
24,2021,2021,W11000030,Cwm Taf Morgannwg University Health Board,week-3,Week 03,all-causes,All causes,care-home,Care home,occurrences,Occurrences
2,2021,2021,W11000030,Cwm Taf Morgannwg University Health Board,week-3,Week 03,all-causes,All causes,elsewhere,Elsewhere,occurrences,Occurrences
34,2021,2021,W11000030,Cwm Taf Morgannwg University Health Board,week-3,Week 03,all-causes,All causes,home,Home,occurrences,Occurrences
0,2021,2021,W11000030,Cwm Taf Morgannwg University Health Board,week-3,Week 03,all-causes,All causes,hospice,Hospice,occurrences,Occurrences
83,2021,2021,W11000030,Cwm Taf Morgannwg University Health Board,week-3,Week 03,all-causes,All causes,hospital,Hospital,occurrences,Occurrences
2,2021,2021,W11000030,Cwm Taf Morgannwg University Health Board,week-3,Week 03,all-causes,All causes,other-communal-establishment,Other communal establishment,occurrences,Occurrences
15,2021,2021,W11000030,Cwm Taf Morgannwg University Health Board,week-3,Week 03,covid-19,COVID 19,care-home,Care home,occurrences,Occurrences
0,2021,2021,W11000030,Cwm Taf Morgannwg University Health Board,week-3,Week 03,covid-19,COVID 19,elsewhere,Elsewhere,occurrences,Occurrences
4,2021,2021,W11000030,Cwm Taf Morgannwg University Health Board,week-3,Week 03,covid-19,COVID 19,home,Home,occurrences,Occurrences
0,2021,2021,W11000030,Cwm Taf Morgannwg University Health Board,week-3,Week 03,covid-19,COVID 19,hospice,Hospice,occurrences,Occurrences
45,2021,2021,W11000030,Cwm Taf Morgannwg University Health Board,week-3,Week 03,covid-19,COVID 19,hospital,Hospital,occurrences,Occurrences
1,2021,2021,W11000030,Cwm Taf Morgannwg University Health Board,week-3,Week 03,covid-19,COVID 19,other-communal-establishment,Other communal establishment,occurrences,Occurrences
29,2021,2021,W11000031,Swansea Bay University Health Board,week-3,Week 03,all-causes,All causes,care-home,Care home,occurrences,Occurrences
1,2021,2021,W11000031,Swansea Bay University Health Board,week-3,Week 03,all-causes,All causes,elsewhere,Elsewhere,occurrences,Occurrences
42,2021,2021,W11000031,Swansea Bay University Health Board,week-3,Week 03,all-causes,All causes,home,Home,occurrences,Occurrences
0,2021,2021,W11000031,Swansea Bay University Health Board,week-3,Week 03,all-causes,All causes,hospice,Hospice,occurrences,Occurrences
59,2021,2021,W11000031,Swansea Bay University Health Board,week-3,Week 03,all-causes,All causes,hospital,Hospital,occurrences,Occurrences
3,2021,2021,W11000031,Swansea Bay University Health Board,week-3,Week 03,all-causes,All causes,other-communal-establishment,Other communal establishment,occurrences,Occurrences
13,2021,2021,W11000031,Swansea Bay University Health Board,week-3,Week 03,covid-19,COVID 19,care-home,Care home,occurrences,Occurrences
0,2021,2021,W11000031,Swansea Bay University Health Board,week-3,Week 03,covid-19,COVID 19,elsewhere,Elsewhere,occurrences,Occurrences
5,2021,2021,W11000031,Swansea Bay University Health Board,week-3,Week 03,covid-19,COVID 19,home,Home,occurrences,Occurrences
0,2021,2021,W11000031,Swansea Bay University Health Board,week-3,Week 03,covid-19,COVID 19,hospice,Hospice,occurrences,Occurrences
29,2021,2021,W11000031,Swansea Bay University Health Board,week-3,Week 03,covid-19,COVID 19,hospital,Hospital,occurrences,Occurrences
2,2021,2021,W11000031,Swansea Bay University Health Board,week-3,Week 03,covid-19,COVID 19,other-communal-establishment,Other communal establishment,occurrences,Occurrences
59,2021,2021,W11000023,Betsi Cadwaladr University Health Board,week-4,Week 04,all-causes,All causes,care-home,Care home,occurrences,Occurrences
5,2021,2021,W11000023,Betsi Cadwaladr University Health Board,week-4,Week 04,all-causes,All causes,elsewhere,Elsewhere,occurrences,Occurrences
46,2021,2021,W11000023,Betsi Cadwaladr University Health Board,week-4,Week 04,all-causes,All causes,home,Home,occurrences,Occurrences
5,2021,2021,W11000023,Betsi Cadwaladr University Health Board,week-4,Week 04,all-causes,All causes,hospice,Hospice,occurrences,Occurrences
102,2021,2021,W11000023,Betsi Cadwaladr University Health Board,week-4,Week 04,all-causes,All causes,hospital,Hospital,occurrences,Occurrences
1,2021,2021,W11000023,Betsi Cadwaladr University Health Board,week-4,Week 04,all-causes,All causes,other-communal-establishment,Other communal establishment,occurrences,Occurrences
32,2021,2021,W11000023,Betsi Cadwaladr University Health Board,week-4,Week 04,covid-19,COVID 19,care-home,Care home,occurrences,Occurrences
0,2021,2021,W11000023,Betsi Cadwaladr University Health Board,week-4,Week 04,covid-19,COVID 19,elsewhere,Elsewhere,occurrences,Occurrences
1,2021,2021,W11000023,Betsi Cadwaladr University Health Board,week-4,Week 04,covid-19,COVID 19,home,Home,occurrences,Occurrences
0,2021,2021,W11000023,Betsi Cadwaladr University Health Board,week-4,Week 04,covid-19,COVID 19,hospice,Hospice,occurrences,Occurrences
40,2021,2021,W11000023,Betsi Cadwaladr University Health Board,week-4,Week 04,covid-19,COVID 19,hospital,Hospital,occurrences,Occurrences
0,2021,2021,W11000023,Betsi Cadwaladr University Health Board,week-4,Week 04,covid-19,COVID 19,other-communal-establishment,Other communal establishment,occurrences,Occurrences
2,2021,2021,W11000024,Powys Teaching Health Board,week-4,Week 04,all-causes,All causes,care-home,Care home,occurrences,Occurrences
2,2021,2021,W11000024,Powys Teaching Health Board,week-4,Week 04,all-causes,All causes,elsewhere,Elsewhere,occurrences,Occurrences
8,2021,2021,W11000024,Powys Teaching Health Board,week-4,Week 04,all-causes,All causes,home,Home,occurrences,Occurrences
2,2021,2021,W11000024,Powys Teaching Health Board,week-4,Week 04,all-causes,All causes,hospice,Hospice,occurrences,Occurrences
28,2021,2021,W11000024,Powys Teaching Health Board,week-4,Week 04,all-causes,All causes,hospital,Hospital,occurrences,Occurrences
0,2021,2021,W11000024,Powys Teaching Health Board,week-4,Week 04,all-causes,All causes,other-communal-establishment,Other communal establishment,occurrences,Occurrences
0,2021,2021,W11000024,Powys Teaching Health Board,week-4,Week 04,covid-19,COVID 19,care-home,Care home,occurrences,Occurrences
0,2021,2021,W11000024,Powys Teaching Health Board,week-4,Week 04,covid-19,COVID 19,elsewhere,Elsewhere,occurrences,Occurrences
0,2021,2021,W11000024,Powys Teaching Health Board,week-4,Week 04,covid-19,COVID 19,home,Home,occurrences,Occurrences
0,2021,2021,W11000024,Powys Teaching Health Board,week-4,Week 04,covid-19,COVID 19,hospice,Hospice,occurrences,Occurrences
20,2021,2021,W11000024,Powys Teaching Health Board,week-4,Week 04,covid-19,COVID 19,hospital,Hospital,occurrences,Occurrences
0,2021,2021,W11000024,Powys Teaching Health Board,week-4,Week 04,covid-19,COVID 19,other-communal-establishment,Other communal establishment,occurrences,Occurrences
40,2021,2021,W11000025,Hywel Dda University Health Board,week-4,Week 04,all-causes,All causes,care-home,Care home,occurrences,Occurrences
3,2021,2021,W11000025,Hywel Dda University Health Board,week-4,Week 04,all-causes,All causes,elsewhere,Elsewhere,occurrences,Occurrences
34,2021,2021,W11000025,Hywel Dda University Health Board,week-4,Week 04,all-causes,All causes,home,Home,occurrences,Occurrences
0,2021,2021,W11000025,Hywel Dda University Health Board,week-4,Week 04,all-causes,All causes,hospice,Hospice,occurrences,Occurrences
52,2021,2021,W11000025,Hywel Dda University Health Board,week-4,Week 04,all-causes,All causes,hospital,Hospital,occurrences,Occurrences
0,2021,2021,W11000025,Hywel Dda University Health Board,week-4,Week 04,all-causes,All causes,other-communal-establishment,Other communal establishment,occurrences,Occurrences
24,2021,2021,W11000025,Hywel Dda University Health Board,week-4,Week 04,covid-19,COVID 19,care-home,Care home,occurrences,Occurrences
0,2021,2021,W11000025,Hywel Dda University Health Board,week-4,Week 04,covid-19,COVID 19,elsewhere,Elsewhere,occurrences,Occurrences
2,2021,2021,W11000025,Hywel Dda University Health Board,week-4,Week 04,covid-19,COVID 19,home,Home,occurrences,Occurrences
0,2021,2021,W11000025,Hywel Dda University Health Board,week-4,Week 04,covid-19,COVID 19,hospice,Hospice,occurrences,Occurrences
28,2021,2021,W11000025,Hywel Dda University Health Board,week-4,Week 04,covid-19,COVID 19,hospital,Hospital,occurrences,Occurrences
0,2021,2021,W11000025,Hywel Dda University Health Board,week-4,Week 04,covid-19,COVID 19,other-communal-establishment,Other communal establishment,occurrences,Occurrences
23,2021,2021,W11000028,Aneurin Bevan University Health Board,week-4,Week 04,all-causes,All causes,care-home,Care home,occurrences,Occurrences
2,2021,2021,W11000028,Aneurin Bevan University Health Board,week-4,Week 04,all-causes,All causes,elsewhere,Elsewhere,occurrences,Occurrences
34,2021,2021,W11000028,Aneurin Bevan University Health Board,week-4,Week 04,all-causes,All causes,home,Home,occurrences,Occurrences
2,2021,2021,W11000028,Aneurin Bevan University Health Board,week-4,Week 04,all-causes,All causes,hospice,Hospice,occurrences,Occurrences
77,2021,2021,W11000028,Aneurin Bevan University Health Board,week-4,Week 04,all-causes,All causes,hospital,Hospital,occurrences,Occurrences
0,2021,2021,W11000028,Aneurin Bevan University Health Board,week-4,Week 04,all-causes,All causes,other-communal-establishment,Other communal establishment,occurrences,Occurrences
7,2021,2021,W11000028,Aneurin Bevan University Health Board,week-4,Week 04,covid-19,COVID 19,care-home,Care home,occurrences,Occurrences
0,2021,2021,W11000028,Aneurin Bevan University Health Board,week-4,Week 04,covid-19,COVID 19,elsewhere,Elsewhere,occurrences,Occurrences
1,2021,2021,W11000028,Aneurin Bevan University Health Board,week-4,Week 04,covid-19,COVID 19,home,Home,occurrences,Occurrences
0,2021,2021,W11000028,Aneurin Bevan University Health Board,week-4,Week 04,covid-19,COVID 19,hospice,Hospice,occurrences,Occurrences
44,2021,2021,W11000028,Aneurin Bevan University Health Board,week-4,Week 04,covid-19,COVID 19,hospital,Hospital,occurrences,Occurrences
0,2021,2021,W11000028,Aneurin Bevan University Health Board,week-4,Week 04,covid-19,COVID 19,other-communal-establishment,Other communal establishment,occurrences,Occurrences
16,2021,2021,W11000029,Cardiff and Vale University Health Board,week-4,Week 04,all-causes,All causes,care-home,Care home,occurrences,Occurrences
0,2021,2021,W11000029,Cardiff and Vale University Health Board,week-4,Week 04,all-causes,All causes,elsewhere,Elsewhere,occurrences,Occurrences
30,2021,2021,W11000029,Cardiff and Vale University Health Board,week-4,Week 04,all-causes,All causes,home,Home,occurrences,Occurrences
5,2021,2021,W11000029,Cardiff and Vale University Health Board,week-4,Week 04,all-causes,All causes,hospice,Hospice,occurrences,Occurrences
79,2021,2021,W11000029,Cardiff and Vale University Health Board,week-4,Week 04,all-causes,All causes,hospital,Hospital,occurrences,Occurrences
1,2021,2021,W11000029,Cardiff and Vale University Health Board,week-4,Week 04,all-causes,All causes,other-communal-establishment,Other communal establishment,occurrences,Occurrences
7,2021,2021,W11000029,Cardiff and Vale University Health Board,week-4,Week 04,covid-19,COVID 19,care-home,Care home,occurrences,Occurrences
0,2021,2021,W11000029,Cardiff and Vale University Health Board,week-4,Week 04,covid-19,COVID 19,elsewhere,Elsewhere,occurrences,Occurrences
5,2021,2021,W11000029,Cardiff and Vale University Health Board,week-4,Week 04,covid-19,COVID 19,home,Home,occurrences,Occurrences
1,2021,2021,W11000029,Cardiff and Vale University Health Board,week-4,Week 04,covid-19,COVID 19,hospice,Hospice,occurrences,Occurrences
49,2021,2021,W11000029,Cardiff and Vale University Health Board,week-4,Week 04,covid-19,COVID 19,hospital,Hospital,occurrences,Occurrences
1,2021,2021,W11000029,Cardiff and Vale University Health Board,week-4,Week 04,covid-19,COVID 19,other-communal-establishment,Other communal establishment,occurrences,Occurrences
18,2021,2021,W11000030,Cwm Taf Morgannwg University Health Board,week-4,Week 04,all-causes,All causes,care-home,Care home,occurrences,Occurrences
1,2021,2021,W11000030,Cwm Taf Morgannwg University Health Board,week-4,Week 04,all-causes,All causes,elsewhere,Elsewhere,occurrences,Occurrences
27,2021,2021,W11000030,Cwm Taf Morgannwg University Health Board,week-4,Week 04,all-causes,All causes,home,Home,occurrences,Occurrences
0,2021,2021,W11000030,Cwm Taf Morgannwg University Health Board,week-4,Week 04,all-causes,All causes,hospice,Hospice,occurrences,Occurrences
71,2021,2021,W11000030,Cwm Taf Morgannwg University Health Board,week-4,Week 04,all-causes,All causes,hospital,Hospital,occurrences,Occurrences
0,2021,2021,W11000030,Cwm Taf Morgannwg University Health Board,week-4,Week 04,all-causes,All causes,other-communal-establishment,Other communal establishment,occurrences,Occurrences
10,2021,2021,W11000030,Cwm Taf Morgannwg University Health Board,week-4,Week 04,covid-19,COVID 19,care-home,Care home,occurrences,Occurrences
0,2021,2021,W11000030,Cwm Taf Morgannwg University Health Board,week-4,Week 04,covid-19,COVID 19,elsewhere,Elsewhere,occurrences,Occurrences
2,2021,2021,W11000030,Cwm Taf Morgannwg University Health Board,week-4,Week 04,covid-19,COVID 19,home,Home,occurrences,Occurrences
0,2021,2021,W11000030,Cwm Taf Morgannwg University Health Board,week-4,Week 04,covid-19,COVID 19,hospice,Hospice,occurrences,Occurrences
39,2021,2021,W11000030,Cwm Taf Morgannwg University Health Board,week-4,Week 04,covid-19,COVID 19,hospital,Hospital,occurrences,Occurrences
0,2021,2021,W11000030,Cwm Taf Morgannwg University Health Board,week-4,Week 04,covid-19,COVID 19,other-communal-establishment,Other communal establishment,occurrences,Occurrences
19,2021,2021,W11000031,Swansea Bay University Health Board,week-4,Week 04,all-causes,All causes,care-home,Care home,occurrences,Occurrences
